Prompt,Chosen,Chosen_Likes,Chosen_Time,Chosen_CustomMetric,Reject,Reject_Likes,Reject_Time,Reject_CustomMetric
【嘉然】Ring！Ring！Ring！今天我是小狐狸yo~,@白守bs,6.0,1667365384.0,-507.88560888358836,然然你知道吗 九叶重楼二两 冬至蝉蛹一钱 煎入隔年雪 可医世人相思之苦 可重楼七叶一枝花 冬至何来蝉蛹 雪又怎能隔年 原来我对你的相思无解[嘉然_嘉速心动],91.0,1625237667.0,-844.1627788835884
你把钱都打给她吧🥺,你把野都留给大菲吧，小菲饿了会自己捡垃圾吃的,20.0,1699208515.0,-175.45429888358834,"笑了呀，一个叫魔卡战姬的游戏那这个来做广告，给我在QQ刷到了，标注是：培养专属学妹，开启私密相册
[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜]",13.0,1657129146.0,-603.2479888835884
被小作文整破防的嘉然,"听到了熟悉的BGM啊 

中岛美嘉的【曾经我也想过一了百了】这首歌甚至降低了日本的自杀率

出道第10周年，中岛美嘉宣布，因病暂停所有音乐表演。她得的病叫咽鼓管异常开放症，就是咱们坐飞机时耳膜鼓胀的感觉成了她的常态，只能靠声带震动感到自己的发声，很难辨识外界音。她几乎听不到自己的声音，就拼命用嗓子，到最后连声音都发不出了。千里迢迢跑去美国治疗，得到的结果是：无法治愈。这对一个歌姬来说，是天底下最残酷的事。她每天坐在公园的长椅上哭，哭完练习发声，练完继续哭。然而谁也没想到，她歇了半年就大张旗鼓复出，开巡回演唱会，这到底出于怎样的热爱？谁都看得出，她哪是治病，而是在练如何在听不见的情况下唱歌。这份热爱很动人，但现实很骨感。听不见自己的声音，就没办法控制发声力度，中岛美嘉从歌姬成了大家眼里的行走的车祸现场。被批斗得最猛的就是Music Station上唱新歌《花束》，跑调、高音破音，整个难以描述。

她唱歌有种视死如归的决心，虽然嗓子毁了，可现场高音从不含糊。

日媒都讽她：唱得鬼哭狼嚎。唱完自己也笑了；歌手靠嗓子和耳朵吃饭，这两样东西坏了，隐退是最体面的选择。而中岛美嘉选择死磕。

她内心强大得可怕，嗓音不够，就用无限的情感填补。2015年，中岛美嘉开巡回演唱会，穿酒红色的纱裙，声嘶力竭地唱《曾经我也想过一了百了》。

这版不是最好听的，但看完就能明白她说的“无限情感”。开唱前她朝舞台下独白：为什么世事总是不如意？为什么没有人来帮帮我？我要用我的歌声，唱出大家的心声。",1871.0,1617897989.0,862.4404411164116,今天看到个新闻，有颗糖化了，再回来看鸡胸肉小作文，总有种想说什么但又说不出的感觉，唉，大家不管怎样，还是要好好吃饭，好好休息，别熬夜，有空下个keep跟拉姐跑跑吧。,69.0,1644289322.0,-675.6462288835884
【東雪莲】说出名场面后矢口否认,聪明人心里有谱，乐子人心里也有谱，只有无知的萌萌人如今还在诋毁我们伟大的莲宝🤭,64.0,1672229165.0,-401.24779888358836,冬雪蓮 冬雪莲自己私下没少溜 学这么像？,4.0,1670160557.0,-481.9338788835883
永雏塔菲逆天叫声，进来看看满意了,0:15,1.0,1716369849.0,-22.840958883588318,@爱摸鱼的riff @一碎00,2.0,1705497770.0,-130.56174888358834
《嘉然为什么是神》,看虚拟主播不看嘉然，就像玩游戏不玩原神、追星不追肖战、玩炉石不玩奥秘法，说明这个人文学造纸和自我修养不足，他理解不了这种内在的阳春白雪的高雅艺术，他只能看到外表的辞藻堆砌，参不透其中深奥的精神内核，他整个人的层次就卡在这里了，只能度过一个相对失败的人生,1700.0,1625587068.0,768.3312311164116,BV1YU4y1n7wh,57.0,1627054515.0,-859.9942988835884
【锐评】这V的片，不切也罢,敲，不带路灯么,6497.0,1672637512.0,6035.8356711164115,收了钱不想做事吗？钱收了又出一期吐槽捞钱，好处都拿完了呢宝[脱单doge],81.0,1677580862.0,-330.73082888358834
海子姐：谢谢010的SC谢谢😨,她还以为水友打问号是说她没见过 笑嘻了,428.0,1637064445.0,-388.8949988835884,口音真的像猪猪啊😤,20.0,1637064257.0,-796.8968788835883
当发病评论被然然念出来...嘿嘿嘿🥵嘉然大人🥵嘿嘿嘿🤤然然🤤【直播切片】,"A↗手↘嘉↗然↘！！
为什么你不需要成为嘉心糖，自己就会发病？
为什么能看见嘉心糖发病都不觉得尴尬？
为什么看发病文如此习惯？
事情的真相只有一个！
A↗手↘嘉↗然↘！！！
你就是世界首个，000001号病人，第一个发病的啊！！！",746.0,1628195739.0,-159.5820588835884,[藏狐]为什么有关这个主播的视频，评论区都有种不知道哪里的精神病人集体出院的感觉，老实说有点害怕，感觉已经一点都不生草反而是入魔了一样,8.0,1629601815.0,-883.5212988835884
勾罕见，今天就是你的死期😡😡,虚拟刘路四个字蹦出来就蚌埠住了,16.0,1656591383.0,-605.6256188835883,蹭热度很爽吧[给心心]黑我家莲宝你想清楚后果没有,15.0,1632791091.0,-844.6285388835884
【2022年7月】Vtuber订阅数排行榜TOP100,[歪嘴],0.0,1660806870.0,-579.4707488835884,kobo火箭起飞,0.0,1659365426.0,-593.8851888835884
【東雪莲】说出名场面后矢口否认,"和孙笑川一样的情况啊，造梗初衷是希望攻击主播似，但是梗被广泛传播解构之后却显得亲切，后面被引进来的新人没有深仇，反而产生好感了。营销手法真的很重要
还是跟孙笑川一样吧，本来这些梗最早被造出来就是为了反对东雪莲的种种行为，结果，随着这梗的广泛传播，后来引来了许多新人，这些新人不仅不反对东雪莲，反而还喜欢她，唉",21.0,1703418232.0,-132.35712888358833,莲莲啊，没想到你好这口😘,26.0,1671044520.0,-451.0942488835883
《废物虚拟主播的五大特征》,属于驯服成功[doge],194.0,1667739527.0,-316.1441788835884,兄弟们，这个动捕看着可真心不错哇！但是，这俩瞅着还是有点差距https://www.bilibili.com/video/BV1hv4y1D78h/?share_source=copy_web&amp;vd_source=a870637b8d919c4436322a5754eeed41,6.0,1667990336.0,-501.63608888358834
嘉然我真的好喜欢你啊😭😭😭,心疼兄弟,609.0,1689405103.0,315.51158111641166,天天在首页都能刷到这种东西，真不知道有什么好笑的，路人看着又尴尬又莫名其妙，屏蔽了还能天天刷到，真是对这个群体一点好感都没有🥵🥵,27.0,1628393219.0,-876.6072588835884
【翻唱】《猫中毒》完整版PV/嘉然,"评论进化论
[傲娇]→😅→😋→[给心心]",70116.0,1617353956.0,69102.00011111642,嘉心糖的活粉量和粉丝活跃度真是离谱,1413.0,1617378013.0,399.2406811164116
你把钱都打给她吧🥺,额。。。稍微了解了一下vtb。。。感觉这东西也太棒了。。。了解了一下惊了，这不就相当于古希腊戏剧演员在表演摹拟剧一样吗？怪不得一群成年人还看得不亦乐乎。还能组织出同好会。我也是越来越看得懂这个世界了。。。我仿佛看到了一群名流盯着戏台上的演员欣喜的喝起了彩的样子。,55.0,1656311359.0,-569.4258588835884,额。。。稍微了解了一下vtb。。。感觉这东西也太二了。。。了解了一下惊了，这不就相当于幼儿园老师拿个手偶糊弄3岁小孩一样吗？结果一群成年人还看得不亦乐乎？还能搞出饭圈？我也是越来越看不懂这个世界了。。。我仿佛看到了一群肥宅排排坐吃果果，盯着幼儿园阿姨手里的手偶开心的拍起了巴掌的样子。,14.0,1652274001.0,-650.7994388835883
主 播 哪 国 人,ip：霓虹[東雪蓮_打拳][東雪蓮_打拳],15.0,1664815105.0,-524.3883988835884,是罕见 但又不完全是，好处全让你弄完了[嘉然_笔芯][嘉然_笔芯],145.0,1624760982.0,-794.9296288835884
《嘉然为什么是神》,BV1Ay4y1T7YF,169.0,1625759428.0,-760.9451688835884,go为什么是神,12.0,1626261813.0,-912.9213188835884
露西亚粉丝群组里Gachi恋粉丝发狂哭吼的实态,哥们嗓门挺不错，有兴趣组个摇滚乐队吗,734.0,1706496438.0,611.4249311164117,那句把sc还我真没绷住,12.0,1706514342.0,-110.39602888358831
【A-SOUL/贝&珈&嘉】太潮啦！师徒三人演绎《隔岸 (DJ)》,笑嘻了 在宿舍洗澡结果溜这个 结果隔壁宿舍浴室也放了这个🤣 我喊了句关注嘉然 隔壁来了句顿顿解馋[嘉然_点赞],7738.0,1632197331.0,6872.433861116411,"乐曾经认真的说过 来到asoul是阴差阳错下的巧合 有犹豫也有后悔 
但当我直播间里看到她嗨的像飞了叶子的时候 我明白这话让她今天再说一遍怕是说不出来了
让我们欢迎全宇宙最潮的小狼王珈乐",1675.0,1632199176.0,809.4523111164116
勾罕见，今天就是你的死期😡😡,"日本军衔参考名单：
天皇：@孙笑川258 
大将：@bzzb521 
中将：@桐生可可Official 
少将：@佐久間ねむOfficial 
大佐：@東雪蓮Official 
中佐：@小野寺杏砂
少佐：@MiKoriV 
大尉：@焼き夜鳥 @熊野鈴谷 @寂色語 
中尉：@请大家关爱空巢老狗 
少尉：@鈴木綾翔 
准尉：@利维坦的魔女 @东倾向温 @莱拉小姐的黑骑士 
曹长：@氷川真幸Official 
军曹：@蓝一叶 
伍长：@阿梓的妈妈",8.0,1715182672.0,-27.71272888358832,额。。。我有点不清楚状况，刷了好几个视频还是不懂发生了什么，如果有懂的各位也麻烦和我讲讲发生什么事了,34.0,1644233121.0,-711.2082388835884
嘉然我真的好喜欢你啊😭😭😭,始祖病人,24.0,1646495065.0,-698.5887988835884,坏了，床位不够用了😅,29.0,1621036371.0,-948.1757388835885
二次元也要大摆锤,@星瞳_Official @星瞳工具人_official 脆鲨有的我们小星星不能没有,212.0,1648359241.0,-491.94703888358833,海子姐，能不能评价一下北工大的无双剑姬啊,38.0,1650039851.0,-649.1409388835883
“是karsa，精准定位敌方打野位置”,,,,,,,,
【原创音乐】《超级敏感》A-SOUL全新团曲MV,来晚了，这次的mv好精致呀！希望越来越好！！[哈哈],2387.0,1619774992.0,1397.2104711164116,王一博老婆来支持一下,446.0,1619843181.0,-543.1076388835884
《嘉然为什么是神》,"嘉然为什么是神？在谈论这个问题之前，我想先说说其他人相较于嘉然究竟差在了哪里。
首先是犯下傲慢之罪的乃琳，仗着自己有一对突破天际的高耸入云，事实也是如此，...",8.0,1677935448.0,-400.18496888358834,这个主播的粉丝，太奇怪了，有点阴阳怪气的感觉？算了我老了，我还是刷我的历史吧[跪了],54.0,1625399398.0,-879.5454688835883
二次元也要大摆锤,@理塘丁真 脆鲨有的，我们顶针针们也要有[给心心],87.0,1648387677.0,-616.6626788835883,龟男大赏,24.0,1650025718.0,-663.2822688835884
《废物虚拟主播的五大特征》,第一个整这个活的天才,16.0,1674451998.0,-427.01946888358833,好棒的节目效果啊[2021拜年纪_棒],2.0,1668255080.0,-502.9886488835884
【古拉】回到最初，那声“A”,"蓄力………………
哇袄",4.0,1691724749.0,-266.29195888358834,A生B，B生C，C生万物,9.0,1643980306.0,-738.7363888835883
露西亚粉丝群组里Gachi恋粉丝发狂哭吼的实态,核嗓，原声,94.0,1706493076.0,-28.60868888358833,"笑死 當時還在Holo的時候就覺得露西婭很危險

然後出事被解約 後續大大小小的事加在一起
讓這次的離婚事件顯得特別平淡",6.0,1706529392.0,-116.24552888358832
【嘉然】Ring！Ring！Ring！今天我是小狐狸yo~,这才三尾，等长大到九尾我都不敢想了🥵🥵,10724.0,1625223986.0,9788.700411116411,正话反话都被你们粉丝说完了，那我们这种真正喜欢的人怎么办[无语],244.0,1625283346.0,-690.7059888835884
露西亚粉丝群组里Gachi恋粉丝发狂哭吼的实态,歌词来咯,81.0,1706608532.0,-40.454128883588325,马自立呢，马自立在干什么,6.0,1706518968.0,-116.34976888358833
快速盘点2021各大Vtuber！,连桐生都没有这盘点了个啥,3.0,1651348483.0,-671.0546188835883,为了最后这点醋包的饺子是吧,1.0,1638969192.0,-796.8475288835883
【海子姐】ybb小火车,我超，主播是不是心理变态啊，咋还来回碾压一残疾人呢？😨,428.0,1625563017.0,-503.9092788835884,限的播放量越多，沉锐你玛的花圈就越鲜艳🤗,39.0,1631182020.0,-836.7192488835884
应约100w人气露脸！,蚌埠住了，崩撤卖溜，再见了taffy，还有，我的懦弱）,3397.0,1629786970.0,2507.3302511164115,塔菲真的会日语吗[永雏塔菲·1883_看看你的],8.0,1664120621.0,-538.3332388835884
你把钱都打给她吧🥺,taffy能不能进厂拧螺丝养我,448.0,1650083370.0,-238.7057488835884,标签除了名字没一个是真的💧,14.0,1656416109.0,-609.3783588835884
【嘉然】Ring！Ring！Ring！今天我是小狐狸yo~,我是纣王🤤🤤🤤,331.0,1625217350.0,-604.3659488835884,然然，为什么我刚凑满装扮的钱就售罄了，然然，我想做你的狗啊然然[大哭],83.0,1625223630.0,-852.3031488835884
【海子姐】ybb小火车,我寄了，主页全是速通小火车挑战,745.0,1628080758.0,-161.7318688835884,很多艺术家都是被创死以后作品才封神的[给心心],104.0,1625599916.0,-827.5402888835883
被小作文整破防的嘉然,vtb不会哭，因为模型没有这个功能😭😭😭,35825.0,1614161649.0,34779.07704111641,什么叫杀人诛心？一个月7000块吃着10来块的盒饭穿着淘宝便宜货用着千元机，坐拥百万粉丝，却从没有人察觉过。,87.0,1652234838.0,-578.1910688835884
【嘉然】Ring！Ring！Ring！今天我是小狐狸yo~,第一个因为粉丝引起我讨厌的虚拟up，有关的全是流汗黄豆跟抱爱心，看半天也不知道他们要表达什么,1857.0,1625232368.0,921.7842311164117,"猫是媚态的
但喜欢眯眼看人
狗是欢欣的
但更擅长守望

我愿做你看门的狗
等日出和日落
告诉你今天的天气
和我的心情

而你
什么都不必做
只要站着
眯眼看我
就是一整个夏天的幸福🤤",207.0,1625218076.0,-728.3586888835883
【嘉然】⚡动感光波⚡,"前几天跟我一个粉一博的同学随便聊了一下，我问她觉得饭圈怎么样，她说她讨厌的点其实挺多的 拉踩等
今天过去d音看评论 因为我不怎么用抖y 过去看评论发现都在@人说什么这个卡点好 这个好好笑 这个你喜欢看之类的（还有发什么游戏的 对不起我是真的绷不住了）大部分都是很友善的
我想说的是不同的圈子都有能处的人的，并且通常情况下能处的人占大多数，同样的，也有不能处的人，也有贵物
大家能放下刻板印象去真正的去了解自己圈子以外的人再做评价真是太好了",368.0,1621095851.0,-608.5809388835884,这视频居然在抖音是播放量最多的😅还引来了路人,44.0,1620966717.0,-933.8722788835884
